Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Children,Age,Partner,Family_Size,Age_Category,MntTotal,Cluster
1975.0,Graduated,22280.0,1,0,85.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0.0,3,11,0,1,48.0,Partner,3,Adult,13.0,1
1978.0,Post Graduated,72159.0,0,0,62.0,322.0,53.0,899.0,34.0,40.0,53.0,1.0,4.0,6.0,10.0,2.0,0,0,0,0,0,0.0,3,11,0,0,45.0,Partner,2,Adult,1401.0,2
1961.0,Graduated,64260.0,0,0,1.0,539.0,169.0,816.0,20.0,0.0,30.0,1.0,4.0,5.0,4.0,3.0,0,0,0,0,0,0.0,3,11,1,0,62.0,Partner,2,Elderly,1574.0,4
1984.0,Post Graduated,82733.0,0,0,28.0,712.0,50.0,420.0,65.0,38.0,38.0,1.0,8.0,4.0,7.0,4.0,0,0,0,0,0,0.0,3,11,1,0,39.0,Not Partner,1,Adult,1323.0,0
1971.0,Post Graduated,74290.0,0,1,70.0,1121.0,0.0,72.0,0.0,12.0,12.0,4.0,10.0,8.0,10.0,6.0,0,1,0,1,0,0.0,3,11,0,1,52.0,Not Partner,2,Adult,1217.0,4
1951.0,Post Graduated,58217.0,2,1,84.0,68.0,1.0,13.0,3.0,5.0,13.0,1.0,2.0,0.0,4.0,6.0,0,0,0,0,0,0.0,3,11,0,3,72.0,Not Partner,4,Elderly,103.0,0
1976.0,Post Graduated,21024.0,0,0,89.0,36.0,4.0,18.0,6.0,2.0,18.0,1.0,2.0,0.0,4.0,7.0,0,0,0,0,0,0.0,3,11,0,0,47.0,Partner,2,Adult,84.0,4
1972.0,Post Graduated,70116.0,0,0,73.0,707.0,44.0,603.0,95.0,58.0,29.0,1.0,2.0,8.0,12.0,1.0,0,0,0,0,0,0.0,3,11,0,0,51.0,Partner,2,Adult,1536.0,4
1985.0,Graduated,54006.0,1,0,42.0,174.0,77.0,203.0,6.0,24.0,97.0,2.0,8.0,1.0,7.0,7.0,0,0,0,0,0,0.0,3,11,0,1,38.0,Partner,3,Adult,581.0,0
1966.0,Post Graduated,69063.0,0,1,16.0,666.0,35.0,124.0,69.0,8.0,26.0,1.0,5.0,3.0,5.0,3.0,0,0,0,0,0,0.0,3,11,0,1,57.0,Partner,3,Adult,928.0,2
1975.0,Graduated,11448.0,0,0,16.0,1.0,0.0,2.0,6.0,2.0,6.0,1.0,1.0,0.0,2.0,6.0,0,0,0,0,0,0.0,3,11,0,0,48.0,Not Partner,1,Adult,17.0,2
1979.0,Graduated,61825.0,0,1,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,0,0,0,0,0,0.0,3,11,0,1,44.0,Not Partner,2,Adult,424.0,0
1971.0,Graduated,70886.0,1,0,65.0,407.0,70.0,239.0,103.0,88.0,53.0,1.0,5.0,4.0,4.0,2.0,0,0,0,0,0,0.0,3,11,0,1,52.0,Partner,3,Adult,960.0,2
1982.0,Graduated,69109.0,0,0,10.0,823.0,25.0,459.0,124.0,29.0,95.0,1.0,6.0,6.0,7.0,4.0,0,0,1,0,0,0.0,3,11,1,0,41.0,Partner,2,Adult,1555.0,1
1973.0,Graduated,60208.0,1,1,13.0,488.0,23.0,71.0,15.0,0.0,59.0,10.0,8.0,3.0,7.0,7.0,0,1,0,0,0,0.0,3,11,1,2,50.0,Not Partner,3,Adult,656.0,4
1968.0,Post Graduated,32889.0,1,1,78.0,28.0,0.0,13.0,4.0,2.0,8.0,3.0,2.0,1.0,3.0,5.0,0,0,0,0,0,0.0,3,11,0,2,55.0,Partner,4,Adult,55.0,0
1984.0,Graduated,34738.0,1,0,51.0,3.0,2.0,10.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,39.0,Not Partner,2,Adult,20.0,4
1971.0,Post Graduated,30538.0,1,0,27.0,284.0,0.0,52.0,8.0,3.0,20.0,4.0,9.0,0.0,4.0,9.0,0,0,0,0,0,0.0,3,11,0,1,52.0,Partner,3,Adult,367.0,0
1977.0,Graduated,82326.0,0,0,30.0,938.0,142.0,754.0,159.0,81.0,183.0,1.0,5.0,10.0,6.0,2.0,0,1,1,1,0,0.0,3,11,1,0,46.0,Partner,2,Adult,2257.0,1
1967.0,Post Graduated,26642.0,1,0,71.0,13.0,2.0,15.0,2.0,2.0,8.0,2.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,56.0,Not Partner,2,Adult,42.0,0
1964.0,Graduated,69932.0,0,1,97.0,412.0,172.0,153.0,150.0,105.0,57.0,2.0,7.0,6.0,11.0,4.0,0,0,0,0,0,0.0,3,11,0,1,59.0,Not Partner,2,Adult,1049.0,2
1972.0,Graduated,44503.0,1,1,83.0,31.0,1.0,8.0,0.0,0.0,8.0,2.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,2,51.0,Not Partner,3,Adult,48.0,1
1948.0,Post Graduated,60200.0,0,1,3.0,502.0,19.0,132.0,0.0,6.0,26.0,6.0,6.0,2.0,11.0,6.0,0,0,0,0,0,0.0,3,11,0,1,75.0,Not Partner,2,Elderly,685.0,2
1952.0,Graduated,49638.0,0,1,71.0,18.0,10.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0,0,0,0,0,0.0,3,11,0,1,71.0,Not Partner,2,Elderly,39.0,2
1987.0,Graduated,23830.0,0,0,3.0,1.0,8.0,6.0,4.0,8.0,16.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,0,36.0,Not Partner,1,Adult,43.0,1
1959.0,Post Graduated,33051.0,0,0,15.0,100.0,71.0,243.0,108.0,94.0,219.0,3.0,9.0,1.0,8.0,9.0,0,0,0,0,0,0.0,3,11,1,0,64.0,Not Partner,1,Elderly,835.0,0
1958.0,Graduated,72905.0,0,0,52.0,407.0,114.0,445.0,181.0,165.0,203.0,1.0,3.0,7.0,9.0,1.0,0,0,0,1,0,0.0,3,11,0,0,65.0,Partner,2,Elderly,1515.0,0
1951.0,Post Graduated,69702.0,0,1,8.0,664.0,9.0,240.0,50.0,19.0,57.0,2.0,7.0,7.0,10.0,4.0,0,0,0,0,0,0.0,3,11,0,1,72.0,Partner,3,Elderly,1039.0,4
1975.0,Graduated,70300.0,1,0,89.0,1045.0,61.0,338.0,60.0,46.0,46.0,3.0,5.0,5.0,13.0,8.0,0,0,0,0,0,0.0,3,11,0,1,48.0,Not Partner,2,Adult,1596.0,3
1984.0,Post Graduated,70643.0,0,0,66.0,1218.0,107.0,304.0,23.0,143.0,33.0,1.0,5.0,8.0,4.0,6.0,0,0,0,0,0,0.0,3,11,1,0,39.0,Partner,2,Adult,1828.0,0
1969.0,Post Graduated,30396.0,1,0,22.0,15.0,0.0,6.0,0.0,1.0,12.0,2.0,1.0,1.0,2.0,7.0,1,0,0,0,0,0.0,3,11,1,1,54.0,Partner,3,Adult,34.0,0
1968.0,Post Graduated,50616.0,0,1,56.0,128.0,0.0,16.0,0.0,1.0,4.0,2.0,4.0,0.0,4.0,7.0,0,0,0,0,0,0.0,3,11,0,1,55.0,Not Partner,2,Adult,149.0,2
1969.0,Post Graduated,62772.0,0,1,74.0,581.0,49.0,157.0,43.0,8.0,108.0,1.0,5.0,6.0,11.0,2.0,0,1,0,0,0,0.0,3,11,0,1,54.0,Not Partner,2,Adult,946.0,1
1985.0,Post Graduated,30298.0,0,0,48.0,6.0,3.0,12.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0,0,0,0,0,0.0,3,11,0,0,38.0,Not Partner,1,Adult,28.0,4
1984.0,Graduated,52413.0,1,0,67.0,185.0,8.0,133.0,56.0,56.0,12.0,2.0,7.0,1.0,7.0,7.0,0,0,0,0,0,0.0,3,11,0,1,39.0,Not Partner,2,Adult,450.0,2
1957.0,Post Graduated,44155.0,1,1,24.0,22.0,1.0,9.0,0.0,0.0,14.0,1.0,1.0,1.0,2.0,4.0,0,0,0,0,0,0.0,3,11,0,2,66.0,Partner,4,Elderly,46.0,4
1971.0,Post Graduated,86979.0,0,0,67.0,584.0,100.0,835.0,65.0,83.0,35.0,1.0,5.0,5.0,5.0,2.0,1,0,0,0,0,0.0,3,11,1,0,52.0,Not Partner,1,Adult,1702.0,1
1975.0,Graduated,76532.0,1,1,38.0,355.0,30.0,177.0,90.0,138.0,30.0,4.0,9.0,5.0,7.0,5.0,0,0,0,0,0,0.0,3,11,0,2,48.0,Partner,4,Adult,820.0,2
1982.0,Graduated,42081.0,1,0,86.0,175.0,10.0,110.0,54.0,6.0,27.0,2.0,6.0,3.0,4.0,6.0,1,0,0,0,0,0.0,3,11,0,1,41.0,Partner,3,Adult,382.0,2
1988.0,Post Graduated,67546.0,0,0,90.0,864.0,134.0,768.0,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,0,0,0,0,0,0.0,3,11,0,0,35.0,Partner,2,Adult,2126.0,1
1989.0,Post Graduated,88420.0,0,0,87.0,957.0,153.0,612.0,99.0,95.0,153.0,1.0,4.0,7.0,8.0,1.0,1,0,1,1,0,0.0,3,11,0,0,34.0,Partner,2,Adult,2069.0,1
1985.0,Graduated,31158.0,1,0,62.0,25.0,6.0,16.0,20.0,0.0,5.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,38.0,Partner,3,Adult,72.0,1
1968.0,Graduated,61671.0,0,1,23.0,641.0,7.0,56.0,0.0,0.0,28.0,8.0,10.0,4.0,6.0,8.0,0,1,0,1,0,0.0,3,11,0,1,55.0,Not Partner,2,Adult,732.0,2
1974.0,Graduated,69719.0,0,0,98.0,273.0,86.0,208.0,177.0,14.0,43.0,1.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0.0,3,11,0,0,49.0,Not Partner,1,Adult,801.0,0
1949.0,Graduated,49160.0,0,1,29.0,122.0,21.0,43.0,25.0,10.0,15.0,2.0,3.0,1.0,6.0,6.0,0,0,0,0,0,0.0,3,11,0,1,74.0,Not Partner,2,Elderly,236.0,2
1978.0,Not Graduated,24882.0,1,0,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,1,0,0,0,0,0.0,3,11,0,1,45.0,Partner,3,Adult,80.0,2
1954.0,Post Graduated,90933.0,0,0,90.0,1020.0,31.0,430.0,62.0,63.0,79.0,1.0,4.0,6.0,4.0,1.0,0,0,1,0,0,0.0,3,11,0,0,69.0,Not Partner,1,Elderly,1685.0,0
1945.0,Post Graduated,94458.79999999999,0,0,9.0,6.0,2.0,3.0,1.0,177.22000000000025,3.0,0.0,11.0,0.0,2.0,1.0,0,0,0,0,0,0.0,3,11,0,0,78.0,Not Partner,1,Elderly,192.22000000000025,0
1950.0,Post Graduated,59292.0,0,1,71.0,378.0,14.0,68.0,19.0,14.0,14.0,2.0,3.0,5.0,8.0,3.0,0,0,0,0,0,0.0,3,11,0,1,73.0,Partner,3,Elderly,507.0,3
1964.0,Post Graduated,45759.0,1,1,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,59.0,Partner,4,Adult,68.0,4
1983.0,Graduated,22148.0,0,0,16.0,15.0,5.0,14.0,0.0,4.0,11.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,0,40.0,Not Partner,1,Adult,49.0,4
1987.0,Post Graduated,73395.0,0,0,94.0,272.0,7.0,80.0,20.0,7.0,11.0,1.0,4.0,4.0,6.0,2.0,0,0,0,0,0,0.0,3,11,0,0,36.0,Partner,2,Adult,397.0,1
1971.0,Graduated,29819.0,1,0,77.0,9.0,1.0,24.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,52.0,Not Partner,2,Adult,39.0,4
1968.0,Graduated,45688.0,0,1,20.0,279.0,0.0,18.0,0.0,0.0,9.0,2.0,3.0,1.0,8.0,4.0,0,1,0,0,0,0.0,3,11,0,1,55.0,Partner,3,Adult,306.0,2
1954.0,Graduated,62820.0,0,0,51.0,398.0,61.0,265.0,138.0,61.0,53.0,1.0,3.0,4.0,6.0,1.0,0,0,0,0,0,0.0,3,11,0,0,69.0,Partner,2,Elderly,976.0,0
1971.0,Post Graduated,60491.0,0,1,81.0,637.0,47.0,237.0,12.0,19.0,76.0,4.0,6.0,10.610000000000127,7.0,5.0,0,0,0,0,0,0.0,3,11,0,1,52.0,Partner,3,Adult,1028.0,0
1986.0,Graduated,33235.0,1,0,71.0,45.0,0.0,16.0,2.0,1.0,6.0,1.0,3.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,37.0,Partner,3,Adult,70.0,0
1959.0,Graduated,35701.0,0,0,36.0,21.0,1.0,9.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,0,64.0,Partner,2,Elderly,46.0,3
1980.0,Post Graduated,31535.0,1,0,95.0,15.0,4.0,13.0,0.0,0.0,19.0,1.0,1.0,1.0,2.0,7.0,1,0,0,0,0,0.0,3,11,0,1,43.0,Partner,3,Adult,51.0,2
1960.0,Graduated,92556.0,0,0,32.0,493.0,172.0,352.0,184.0,23.0,28.0,0.0,3.0,5.0,13.0,1.0,0,0,0,0,0,0.0,3,11,0,0,63.0,Partner,2,Elderly,1252.0,2
1970.0,Graduated,67384.0,0,1,32.0,957.0,40.0,175.0,158.0,53.0,107.0,2.0,7.0,8.0,5.0,5.0,0,1,0,0,0,0.0,3,11,0,1,53.0,Not Partner,2,Adult,1490.0,0
1971.0,Post Graduated,80573.0,0,0,85.0,829.0,138.0,430.0,60.0,92.0,15.0,1.0,4.0,6.0,13.0,2.0,0,0,0,0,0,0.0,3,11,0,0,52.0,Partner,2,Adult,1564.0,2
1967.0,Graduated,77870.0,0,1,93.0,1017.0,50.0,500.0,65.0,50.0,133.0,3.0,5.0,5.0,5.0,8.0,0,1,0,1,0,0.0,3,11,1,1,56.0,Partner,3,Adult,1815.0,1
1963.0,Post Graduated,52278.0,0,1,24.0,953.0,0.0,71.0,0.0,0.0,174.0,6.0,10.0,5.0,10.0,8.0,0,0,0,0,0,0.0,3,11,0,1,60.0,Not Partner,2,Adult,1198.0,2
1968.0,Graduated,57107.0,0,1,44.0,159.0,0.0,120.0,0.0,0.0,137.0,7.0,4.0,4.0,8.0,8.0,0,1,0,0,1,0.0,3,11,1,1,55.0,Not Partner,2,Adult,416.0,3
1990.0,Graduated,18929.0,0,0,15.0,32.0,0.0,8.0,23.0,4.0,18.0,1.0,1.0,0.0,4.0,6.0,0,0,0,0,0,0.0,3,11,0,0,33.0,Partner,2,Adult,85.0,1
1981.0,Post Graduated,36038.0,1,0,82.0,23.0,0.0,15.0,0.0,2.0,7.0,2.0,3.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,42.0,Not Partner,2,Adult,47.0,2
1976.0,Graduated,20180.0,0,0,27.0,18.0,42.0,24.0,15.0,20.0,18.0,1.0,2.0,1.0,4.0,7.0,0,0,0,0,0,0.0,3,11,0,0,47.0,Not Partner,1,Adult,137.0,1
1965.0,Post Graduated,34230.0,1,1,72.0,15.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,0,0,0,0,0,0.0,3,11,0,2,58.0,Partner,4,Adult,21.0,0
1977.0,Graduated,31878.0,0,1,7.0,23.0,4.0,5.0,10.0,5.0,23.0,1.0,1.0,0.0,4.0,3.0,0,0,0,0,0,0.0,3,11,0,1,46.0,Not Partner,2,Adult,70.0,0
1972.0,Graduated,70932.0,0,1,57.0,200.0,172.0,100.0,46.0,177.22000000000025,185.0,2.0,6.0,2.0,12.0,3.0,0,0,0,0,0,0.0,3,11,0,1,51.0,Partner,3,Adult,880.2200000000003,1
1956.0,Graduated,91249.0,0,0,84.0,1285.0,27.0,119.0,71.0,108.0,27.0,0.0,7.0,9.0,6.0,4.0,0,1,1,1,1,0.0,3,11,1,0,67.0,Not Partner,1,Elderly,1637.0,3
1945.0,Post Graduated,77598.0,0,0,53.0,1193.0,33.0,281.0,129.0,66.0,33.0,1.0,7.0,5.0,13.0,3.0,0,0,1,0,0,0.0,3,11,0,0,78.0,Not Partner,1,Elderly,1735.0,2
1959.0,Graduated,80982.0,1,1,48.0,505.0,137.0,401.0,104.0,22.0,22.0,3.0,11.0,5.0,11.0,5.0,0,0,0,0,0,0.0,3,11,0,2,64.0,Not Partner,3,Elderly,1191.0,1
1977.0,Post Graduated,22701.0,1,0,2.0,2.0,4.0,9.0,0.0,4.0,5.0,1.0,1.0,0.0,3.0,5.0,0,0,0,0,0,0.0,3,11,0,1,46.0,Partner,3,Adult,24.0,4
1969.0,Post Graduated,55212.0,0,1,65.0,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,8.0,0,1,0,0,1,0.0,3,11,0,1,54.0,Partner,3,Adult,1182.0,2
1970.0,Graduated,70617.0,0,0,45.0,353.0,61.0,753.0,40.0,46.0,27.0,1.0,3.0,3.0,7.0,2.0,0,0,0,0,0,0.0,3,11,0,0,53.0,Partner,2,Adult,1280.0,1
1957.0,Graduated,64849.0,0,0,42.0,652.0,48.0,350.0,94.0,84.0,108.0,1.0,9.0,3.0,6.0,5.0,0,0,0,0,0,0.0,3,11,1,0,66.0,Not Partner,1,Elderly,1336.0,0
1965.0,Post Graduated,62694.0,1,1,29.0,379.0,6.0,157.0,25.0,91.0,91.0,5.0,9.0,3.0,7.0,7.0,0,0,0,0,0,0.0,3,11,0,2,58.0,Partner,4,Adult,749.0,2
1974.0,Post Graduated,61917.0,1,1,83.0,46.0,4.0,36.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0.0,3,11,0,2,49.0,Partner,4,Adult,91.0,2
1947.0,Post Graduated,67472.0,0,1,93.0,162.0,31.0,127.0,8.0,17.0,69.0,2.0,4.0,2.0,7.0,3.0,0,0,0,0,0,0.0,3,11,0,1,76.0,Partner,3,Elderly,414.0,4
1982.0,Post Graduated,21059.0,1,0,40.0,8.0,3.0,19.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,41.0,Partner,3,Adult,44.0,1
1968.0,Post Graduated,29543.0,2,0,47.0,17.0,3.0,18.0,3.0,4.0,18.0,2.0,3.0,1.0,2.0,7.0,0,0,0,0,0,0.0,3,11,0,2,55.0,Partner,4,Adult,63.0,4
1951.0,Graduated,75903.0,0,1,50.0,340.0,108.0,185.0,130.0,38.0,100.0,2.0,6.0,6.0,9.0,3.0,0,0,0,0,0,0.0,3,11,0,1,72.0,Partner,3,Elderly,901.0,2
1975.0,Graduated,34984.0,1,1,40.0,8.0,4.0,15.0,3.0,5.0,3.0,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,48.0,Partner,4,Adult,38.0,0
1956.0,Post Graduated,54998.0,0,1,3.0,154.0,22.0,202.0,39.0,30.0,8.0,5.0,4.0,2.0,9.0,4.0,0,0,0,0,0,0.0,3,11,1,1,67.0,Not Partner,2,Elderly,455.0,2
1949.0,Post Graduated,54356.0,0,1,62.0,710.0,15.0,30.0,20.0,0.0,0.0,3.0,11.0,2.0,8.0,8.0,0,0,0,0,0,0.0,3,11,1,1,74.0,Not Partner,2,Elderly,775.0,0
1959.0,Post Graduated,34242.0,0,1,25.0,8.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0,0,0,0,0,0.0,3,11,0,1,64.0,Partner,3,Elderly,15.0,0
1973.0,Graduated,25410.0,1,0,48.0,2.0,2.0,4.0,13.0,13.0,4.0,1.0,1.0,0.0,4.0,4.0,0,0,0,0,0,0.0,3,11,0,1,50.0,Partner,3,Adult,38.0,1
1984.0,Post Graduated,73356.0,0,0,56.0,1050.0,14.0,322.0,0.0,14.0,112.0,1.0,5.0,10.610000000000127,5.0,2.0,1,0,1,1,0,0.0,3,11,1,0,39.0,Partner,2,Adult,1512.0,0
1950.0,Graduated,28320.0,0,1,68.0,19.0,1.0,14.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,73.0,Partner,3,Elderly,43.0,0
1977.0,Graduated,23763.0,1,0,64.0,22.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,46.0,Not Partner,2,Adult,42.0,4
1984.0,Graduated,72570.0,0,0,67.0,274.0,83.0,216.0,151.0,141.0,224.0,1.0,4.0,6.0,12.0,1.0,0,0,0,0,0,0.0,3,11,0,0,39.0,Partner,2,Adult,1089.0,2
1976.0,Post Graduated,34529.0,1,0,94.0,68.0,6.0,38.0,3.0,6.0,41.0,2.0,2.0,2.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,47.0,Partner,3,Adult,162.0,0
1951.0,Graduated,70792.0,0,0,82.0,344.0,45.0,654.0,104.0,11.0,114.0,2.0,3.0,4.0,10.0,3.0,0,0,0,0,0,0.0,3,11,0,0,72.0,Not Partner,1,Elderly,1272.0,1
1982.0,Graduated,63211.0,0,0,3.0,145.0,172.0,459.0,205.0,26.0,145.0,2.0,3.0,8.0,7.0,2.0,0,0,0,0,0,0.0,3,11,1,0,41.0,Partner,2,Adult,1152.0,4
1974.0,Post Graduated,83891.0,0,1,24.0,217.0,38.0,350.0,111.0,85.0,15.0,1.0,4.0,7.0,10.0,1.0,0,0,0,0,0,0.0,3,11,0,1,49.0,Partner,3,Adult,816.0,4
1968.0,Graduated,36065.0,1,1,54.0,18.0,7.0,34.0,10.0,2.0,3.0,3.0,3.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,2,55.0,Not Partner,3,Adult,74.0,2
1954.0,Graduated,39898.0,0,1,20.0,69.0,8.0,26.0,12.0,7.0,12.0,2.0,3.0,0.0,4.0,7.0,0,0,0,0,0,0.0,3,11,0,1,69.0,Partner,3,Elderly,134.0,2
1945.0,Post Graduated,51141.0,0,0,96.0,144.0,0.0,7.0,0.0,0.0,6.0,1.0,3.0,1.0,4.0,5.0,0,0,0,0,0,0.0,3,11,0,0,78.0,Not Partner,1,Elderly,157.0,2
1976.0,Graduated,56939.0,0,1,19.0,256.0,34.0,103.0,90.0,29.0,49.0,2.0,3.0,3.0,10.0,3.0,0,0,0,0,0,0.0,3,11,0,1,47.0,Partner,3,Adult,561.0,0
1951.0,Graduated,80872.0,0,0,60.0,483.0,72.0,567.0,94.0,12.0,108.0,1.0,4.0,4.0,10.0,1.0,0,0,0,0,0,0.0,3,11,0,0,72.0,Not Partner,1,Elderly,1336.0,2
1976.0,Post Graduated,72335.0,0,0,2.0,1285.0,105.0,653.0,28.0,21.0,0.0,1.0,10.0,4.0,8.0,8.0,0,0,0,0,0,0.0,3,11,1,0,47.0,Partner,2,Adult,2092.0,0
1964.0,Post Graduated,61798.0,0,0,13.0,338.0,4.0,89.0,11.0,8.0,13.0,1.0,4.0,2.0,9.0,4.0,0,0,0,0,0,0.0,3,11,0,0,59.0,Not Partner,1,Adult,463.0,4
1950.0,Post Graduated,76842.0,0,0,37.0,605.0,10.0,345.0,84.0,54.0,32.0,1.0,1.0,8.0,7.0,1.0,0,0,0,0,0,0.0,3,11,0,0,73.0,Not Partner,1,Elderly,1130.0,1
1976.0,Graduated,29478.0,1,0,59.0,8.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,47.0,Partner,3,Adult,20.0,2
1956.0,Graduated,46998.0,0,1,55.0,172.0,41.0,86.0,45.0,6.0,27.0,5.0,5.0,3.0,5.0,7.0,1,0,0,0,0,0.0,3,11,0,1,67.0,Not Partner,2,Elderly,377.0,1
1990.0,Graduated,94458.79999999999,0,0,60.0,448.0,71.0,915.0,40.0,17.0,17.0,1.0,6.0,10.610000000000127,10.0,2.0,0,0,1,0,0,0.0,3,11,1,0,33.0,Not Partner,1,Adult,1508.0,3
1950.0,Post Graduated,56551.0,1,1,48.0,67.0,4.0,32.0,17.0,2.0,16.0,3.0,2.0,1.0,4.0,4.0,0,0,0,0,0,0.0,3,11,0,2,73.0,Not Partner,3,Elderly,138.0,1
1965.0,Post Graduated,70053.0,0,1,38.0,512.0,53.0,98.0,81.0,177.22000000000025,89.0,3.0,8.0,5.0,10.0,5.0,0,0,0,0,0,0.0,3,11,0,1,58.0,Partner,3,Adult,1010.2200000000003,4
1962.0,Post Graduated,71670.0,0,0,8.0,1285.0,16.0,128.0,0.0,0.0,160.0,1.0,5.0,3.0,6.0,6.0,0,1,1,0,1,0.0,3,11,1,0,61.0,Not Partner,1,Elderly,1589.0,1
1978.0,Graduated,44359.0,1,1,19.0,20.0,0.0,14.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,3.0,0,0,0,0,0,0.0,3,11,0,2,45.0,Partner,4,Adult,45.0,4
1952.0,Graduated,40887.0,1,1,32.0,50.0,4.0,44.0,10.0,10.0,43.0,3.0,3.0,1.0,3.0,9.0,0,0,0,0,0,0.0,3,11,1,2,71.0,Not Partner,3,Elderly,161.0,1
1966.0,Graduated,48877.0,0,1,27.0,102.0,1.0,15.0,2.0,0.0,24.0,1.0,3.0,0.0,4.0,7.0,0,0,0,0,0,0.0,3,11,0,1,57.0,Not Partner,2,Adult,144.0,4
1947.0,Graduated,74485.0,0,0,58.0,499.0,149.0,815.0,173.0,49.0,49.0,1.0,6.0,7.0,12.0,3.0,0,0,0,0,0,0.0,3,11,0,0,76.0,Partner,2,Elderly,1734.0,2
1972.0,Graduated,64474.0,0,1,59.0,381.0,35.0,172.0,56.0,86.0,93.0,2.0,8.0,2.0,10.0,5.0,0,0,0,0,0,0.0,3,11,0,1,51.0,Partner,3,Adult,823.0,1
1963.0,Graduated,77226.0,0,1,29.0,631.0,43.0,239.0,128.0,76.0,21.0,2.0,6.0,8.0,12.0,3.0,0,0,0,0,0,0.0,3,11,0,1,60.0,Partner,3,Adult,1138.0,0
1949.0,Graduated,72643.0,0,0,60.0,526.0,80.0,553.0,123.0,94.0,53.0,1.0,3.0,10.0,7.0,2.0,0,0,0,1,0,0.0,3,11,1,0,74.0,Not Partner,1,Elderly,1429.0,3
1978.0,Post Graduated,85738.0,0,0,41.0,913.0,26.0,376.0,17.0,26.0,13.0,1.0,3.0,6.0,11.0,1.0,0,1,1,0,0,0.0,3,11,0,0,45.0,Partner,2,Adult,1371.0,2
1966.0,Graduated,55686.0,0,1,27.0,673.0,0.0,199.0,37.0,47.0,26.0,2.0,6.0,3.0,5.0,4.0,1,0,0,0,0,0.0,3,11,0,1,57.0,Not Partner,2,Adult,982.0,2
1983.0,Graduated,39062.0,1,0,28.0,23.0,0.0,9.0,0.0,0.0,12.0,1.0,1.0,0.0,3.0,4.0,1,0,0,0,0,0.0,3,11,0,1,40.0,Not Partner,2,Adult,44.0,1
1971.0,Graduated,34600.0,1,1,8.0,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5.0,8.0,0,0,0,0,0,0.0,3,11,1,2,52.0,Partner,4,Adult,318.0,2
1975.0,Graduated,40794.0,0,1,18.0,261.0,23.0,73.0,4.0,23.0,50.0,2.0,6.0,3.0,5.0,7.0,0,0,0,0,0,0.0,3,11,0,1,48.0,Partner,3,Adult,434.0,0
